ndexNr,pokemon,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
350,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/feebas,https://pokemonkg.org/instance/pokemon/garbodor,https://pokemonkg.org/instance/pokemon/froslass,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/togekiss,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/roserade,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/gastrodon,https://pokemonkg.org/instance/pokemon/ludicolo,https://pokemonkg.org/instance/pokemon/dragonair,https://pokemonkg.org/instance/pokemon/whiscash,https://pokemonkg.org/instance/pokemon/steelix,https://pokemonkg.org/instance/pokemon/lopunny,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/cresselia
351,https://pokemonkg.org/instance/pokemon/castform,https://pokemonkg.org/instance/pokemon/cherrim,https://pokemonkg.org/instance/pokemon/lunatone,https://pokemonkg.org/instance/pokemon/rotom,https://pokemonkg.org/instance/pokemon/deoxys,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/solrock,https://pokemonkg.org/instance/pokemon/deerling,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/altaria,https://pokemonkg.org/instance/pokemon/masquerain,https://pokemonkg.org/instance/pokemon/combusken,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/duskull,https://pokemonkg.org/instance/pokemon/claydol,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/bidoof,https://pokemonkg.org/instance/pokemon/azumarill
352,https://pokemonkg.org/instance/pokemon/kecleon,https://pokemonkg.org/instance/pokemon/swablu,https://pokemonkg.org/instance/pokemon/numel,https://pokemonkg.org/instance/pokemon/linoone,https://pokemonkg.org/instance/pokemon/castform,https://pokemonkg.org/instance/pokemon/spinda,https://pokemonkg.org/instance/pokemon/zangoose,https://pokemonkg.org/instance/pokemon/stoutland,https://pokemonkg.org/instance/pokemon/slaking,https://pokemonkg.org/instance/pokemon/tropius,https://pokemonkg.org/instance/pokemon/pelipper,https://pokemonkg.org/instance/pokemon/crawdaunt,https://pokemonkg.org/instance/pokemon/loudred,https://pokemonkg.org/instance/pokemon/zigzagoon,https://pokemonkg.org/instance/pokemon/shuppet,https://pokemonkg.org/instance/pokemon/sharpedo,https://pokemonkg.org/instance/pokemon/mightyena,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/skitty
353,https://pokemonkg.org/instance/pokemon/shuppet,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/duskull,https://pokemonkg.org/instance/pokemon/misdreavus,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/dusknoir,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/shedinja,https://pokemonkg.org/instance/pokemon/poochyena,https://pokemonkg.org/instance/pokemon/spoink,https://pokemonkg.org/instance/pokemon/gastly,https://pokemonkg.org/instance/pokemon/swablu,https://pokemonkg.org/instance/pokemon/ralts,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/aron,https://pokemonkg.org/instance/pokemon/beldum,https://pokemonkg.org/instance/pokemon/haunter,https://pokemonkg.org/instance/pokemon/skitty,https://pokemonkg.org/instance/pokemon/gengar
354,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/shuppet,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/dusknoir,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/chandelure,https://pokemonkg.org/instance/pokemon/froslass,https://pokemonkg.org/instance/pokemon/sceptile,https://pokemonkg.org/instance/pokemon/misdreavus,https://pokemonkg.org/instance/pokemon/duskull,https://pokemonkg.org/instance/pokemon/altaria,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/drifblim,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/medicham,https://pokemonkg.org/instance/pokemon/sharpedo
355,https://pokemonkg.org/instance/pokemon/duskull,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/dusknoir,https://pokemonkg.org/instance/pokemon/haunter,https://pokemonkg.org/instance/pokemon/drifloon,https://pokemonkg.org/instance/pokemon/shuppet,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/feebas,https://pokemonkg.org/instance/pokemon/litwick,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/gastly,https://pokemonkg.org/instance/pokemon/golett,https://pokemonkg.org/instance/pokemon/drifblim,https://pokemonkg.org/instance/pokemon/yamask,https://pokemonkg.org/instance/pokemon/phantump,https://pokemonkg.org/instance/pokemon/pumpkaboo,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/trapinch,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/ralts,https://pokemonkg.org/instance/pokemon/baltoy
356,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/dusknoir,https://pokemonkg.org/instance/pokemon/duskull,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/cacturne,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/claydol,https://pokemonkg.org/instance/pokemon/haunter,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/drifblim,https://pokemonkg.org/instance/pokemon/shiftry,https://pokemonkg.org/instance/pokemon/porygon2,https://pokemonkg.org/instance/pokemon/shedinja,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/drifloon,https://pokemonkg.org/instance/pokemon/crawdaunt,https://pokemonkg.org/instance/pokemon/cofagrigus,https://pokemonkg.org/instance/pokemon/lunatone
357,https://pokemonkg.org/instance/pokemon/tropius,https://pokemonkg.org/instance/pokemon/altaria,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/breloom,https://pokemonkg.org/instance/pokemon/exeggutor,https://pokemonkg.org/instance/pokemon/flygon,https://pokemonkg.org/instance/pokemon/sceptile,https://pokemonkg.org/instance/pokemon/deoxys,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/farfetchd,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/relicanth,https://pokemonkg.org/instance/pokemon/solrock,https://pokemonkg.org/instance/pokemon/lunatone,https://pokemonkg.org/instance/pokemon/pelipper,https://pokemonkg.org/instance/pokemon/zangoose,https://pokemonkg.org/instance/pokemon/carnivine,https://pokemonkg.org/instance/pokemon/swablu,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/chatot,https://pokemonkg.org/instance/pokemon/swampert
358,https://pokemonkg.org/instance/pokemon/chimecho,https://pokemonkg.org/instance/pokemon/chingling,https://pokemonkg.org/instance/pokemon/whismur,https://pokemonkg.org/instance/pokemon/kricketot,https://pokemonkg.org/instance/pokemon/audino,https://pokemonkg.org/instance/pokemon/lunatone,https://pokemonkg.org/instance/pokemon/kricketune,https://pokemonkg.org/instance/pokemon/mime-jr,https://pokemonkg.org/instance/pokemon/swablu,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/shellos,https://pokemonkg.org/instance/pokemon/medicham,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/grumpig,https://pokemonkg.org/instance/pokemon/spoink,https://pokemonkg.org/instance/pokemon/claydol,https://pokemonkg.org/instance/pokemon/meditite,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/ralts
359,https://pokemonkg.org/instance/pokemon/absol,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/weavile,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/sharpedo,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/pinsir,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/crawdaunt,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/shiftry,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/bisharp,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/aggron
360,https://pokemonkg.org/instance/pokemon/wynaut,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/bonsly,https://pokemonkg.org/instance/pokemon/munchlax,https://pokemonkg.org/instance/pokemon/mime-jr,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/torchic,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/budew,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/ralts,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/beldum,https://pokemonkg.org/instance/pokemon/lunatone,https://pokemonkg.org/instance/pokemon/kirlia,https://pokemonkg.org/instance/pokemon/baltoy,https://pokemonkg.org/instance/pokemon/solrock
361,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/froslass,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/snover,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/abomasnow,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/vanillite,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/swinub,https://pokemonkg.org/instance/pokemon/walrein,https://pokemonkg.org/instance/pokemon/duskull,https://pokemonkg.org/instance/pokemon/baltoy,https://pokemonkg.org/instance/pokemon/kirlia,https://pokemonkg.org/instance/pokemon/yanma,https://pokemonkg.org/instance/pokemon/vanillish,https://pokemonkg.org/instance/pokemon/ralts,https://pokemonkg.org/instance/pokemon/tympole,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/trapinch,https://pokemonkg.org/instance/pokemon/electrike
362,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/froslass,https://pokemonkg.org/instance/pokemon/abomasnow,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/walrein,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/glaceon,https://pokemonkg.org/instance/pokemon/snover,https://pokemonkg.org/instance/pokemon/vanilluxe,https://pokemonkg.org/instance/pokemon/beartic,https://pokemonkg.org/instance/pokemon/mamoswine,https://pokemonkg.org/instance/pokemon/weavile,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/torterra,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/mudkip
363,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/walrein,https://pokemonkg.org/instance/pokemon/swablu,https://pokemonkg.org/instance/pokemon/dewgong,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/swinub,https://pokemonkg.org/instance/pokemon/lunatone,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/solrock,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/cubchoo,https://pokemonkg.org/instance/pokemon/clamperl,https://pokemonkg.org/instance/pokemon/trapinch,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/vulpix
364,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/walrein,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/dewgong,https://pokemonkg.org/instance/pokemon/whiscash,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/seaking,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/crawdaunt,https://pokemonkg.org/instance/pokemon/castform,https://pokemonkg.org/instance/pokemon/froslass,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/dusclops,https://pokemonkg.org/instance/pokemon/solrock,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/swampert
365,https://pokemonkg.org/instance/pokemon/walrein,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/hippowdon,https://pokemonkg.org/instance/pokemon/glalie,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/aggron,https://pokemonkg.org/instance/pokemon/mamoswine,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/ludicolo,https://pokemonkg.org/instance/pokemon/froslass,https://pokemonkg.org/instance/pokemon/snorunt,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/abomasnow,https://pokemonkg.org/instance/pokemon/flygon,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/swampert,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/weavile,https://pokemonkg.org/instance/pokemon/gyarados
366,https://pokemonkg.org/instance/pokemon/clamperl,https://pokemonkg.org/instance/pokemon/gorebyss,https://pokemonkg.org/instance/pokemon/huntail,https://pokemonkg.org/instance/pokemon/feebas,https://pokemonkg.org/instance/pokemon/shellder,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/dwebble,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/spoink,https://pokemonkg.org/instance/pokemon/skorupi,https://pokemonkg.org/instance/pokemon/finneon,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/ludicolo,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/frillish,https://pokemonkg.org/instance/pokemon/shedinja,https://pokemonkg.org/instance/pokemon/wingull,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/zapdos
367,https://pokemonkg.org/instance/pokemon/huntail,https://pokemonkg.org/instance/pokemon/gorebyss,https://pokemonkg.org/instance/pokemon/clamperl,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/ludicolo,https://pokemonkg.org/instance/pokemon/sharpedo,https://pokemonkg.org/instance/pokemon/whiscash,https://pokemonkg.org/instance/pokemon/walrein,https://pokemonkg.org/instance/pokemon/crawdaunt,https://pokemonkg.org/instance/pokemon/seaking,https://pokemonkg.org/instance/pokemon/feebas,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/swampert,https://pokemonkg.org/instance/pokemon/golduck,https://pokemonkg.org/instance/pokemon/starmie,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/pelipper,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/seadra
368,https://pokemonkg.org/instance/pokemon/gorebyss,https://pokemonkg.org/instance/pokemon/clamperl,https://pokemonkg.org/instance/pokemon/huntail,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/banette,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/luvdisc,https://pokemonkg.org/instance/pokemon/crawdaunt,https://pokemonkg.org/instance/pokemon/whiscash,https://pokemonkg.org/instance/pokemon/ludicolo,https://pokemonkg.org/instance/pokemon/sharpedo,https://pokemonkg.org/instance/pokemon/golduck,https://pokemonkg.org/instance/pokemon/starmie,https://pokemonkg.org/instance/pokemon/seaking,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/feebas,https://pokemonkg.org/instance/pokemon/sealeo,https://pokemonkg.org/instance/pokemon/spheal,https://pokemonkg.org/instance/pokemon/seadra,https://pokemonkg.org/instance/pokemon/cacturne
